epoch,accuracy,loss,val_accuracy,val_loss
0,0.23895999789237976,2.0513525009155273,0.1809999942779541,2.172283887863159
1,0.3020800054073334,1.8760054111480713,0.27959999442100525,1.9600703716278076
2,0.33013999462127686,1.7921621799468994,0.31949999928474426,1.8155736923217773
3,0.34588000178337097,1.7407323122024536,0.3621000051498413,1.6943343877792358
4,0.3548400104045868,1.718403935432434,0.34139999747276306,1.7373716831207275
5,0.362199991941452,1.6984796524047852,0.38100001215934753,1.6540162563323975
6,0.3733600080013275,1.680167317390442,0.38850000500679016,1.6470839977264404
7,0.3810800015926361,1.6644954681396484,0.36309999227523804,1.7025173902511597
8,0.3871600031852722,1.6495507955551147,0.38749998807907104,1.6908349990844727
9,0.3939400017261505,1.6370235681533813,0.4009999930858612,1.631456732749939
10,0.39326000213623047,1.6277190446853638,0.4300999939441681,1.5580893754959106
11,0.40206000208854675,1.6164870262145996,0.4221000075340271,1.5674670934677124
12,0.4034000039100647,1.6099915504455566,0.41999998688697815,1.584717869758606
13,0.4056600034236908,1.6045491695404053,0.43479999899864197,1.5431499481201172
14,0.40935999155044556,1.5996989011764526,0.40230000019073486,1.590604543685913
15,0.4116399884223938,1.592917799949646,0.42179998755455017,1.568869709968567
16,0.4142000079154968,1.5905606746673584,0.41920000314712524,1.5471314191818237
17,0.4169999957084656,1.5842719078063965,0.4172999858856201,1.5760592222213745
18,0.41530001163482666,1.5834075212478638,0.41830000281333923,1.5896260738372803
19,0.41881999373435974,1.5781601667404175,0.4422000050544739,1.5526366233825684
20,0.4227199852466583,1.571128010749817,0.4480000138282776,1.5103309154510498
21,0.4231800138950348,1.5693987607955933,0.45320001244544983,1.5020257234573364
22,0.4282799959182739,1.561164379119873,0.38920000195503235,1.609613060951233
23,0.42555999755859375,1.560764193534851,0.42149999737739563,1.5881688594818115
24,0.42649999260902405,1.5586354732513428,0.45329999923706055,1.4944146871566772
25,0.4299600124359131,1.554555058479309,0.4106000065803528,1.6325243711471558
26,0.4311999976634979,1.5498862266540527,0.3937000036239624,1.6119394302368164
27,0.4315199851989746,1.5499048233032227,0.43540000915527344,1.5158671140670776
28,0.43334001302719116,1.543200135231018,0.4250999987125397,1.5634028911590576
29,0.4343799948692322,1.539453387260437,0.44690001010894775,1.4939205646514893
