epoch,accuracy,loss,val_accuracy,val_loss
42,0.9024800062179565,0.2719744145870209,0.8555999994277954,0.45197489857673645
43,0.904259979724884,0.27051734924316406,0.8727999925613403,0.41699090600013733
44,0.9042800068855286,0.2664423882961273,0.8611000180244446,0.44399410486221313
45,0.9029600024223328,0.2697307765483856,0.8708999752998352,0.40836480259895325
46,0.9057199954986572,0.26212409138679504,0.8708000183105469,0.42185887694358826
47,0.9072999954223633,0.2586856782436371,0.8671000003814697,0.41940420866012573
48,0.9091600179672241,0.25076866149902344,0.8712999820709229,0.417331725358963
49,0.9063400030136108,0.26165831089019775,0.8722000122070312,0.40714362263679504
50,0.9097399711608887,0.24941901862621307,0.8698999881744385,0.4222187101840973
51,0.9096999764442444,0.251742959022522,0.8719000220298767,0.4164266586303711
52,0.9120000004768372,0.24565492570400238,0.8611999750137329,0.44897744059562683
53,0.9115399718284607,0.24636439979076385,0.8628000020980835,0.44778165221214294
54,0.9137399792671204,0.2413337528705597,0.8712000250816345,0.4181002378463745
55,0.912060022354126,0.24433761835098267,0.8751999735832214,0.4045809507369995
56,0.9152799844741821,0.2387186884880066,0.8737999796867371,0.41326582431793213
57,0.915440022945404,0.23396533727645874,0.8741999864578247,0.4135471284389496
58,0.9159200191497803,0.23529183864593506,0.864799976348877,0.43922480940818787
59,0.9169600009918213,0.2283199280500412,0.8707000017166138,0.4302385747432709
60,0.9181399941444397,0.23075997829437256,0.8694999814033508,0.43130648136138916
61,0.9174399971961975,0.22945493459701538,0.8603000044822693,0.46125277876853943
62,0.9189800024032593,0.2262820452451706,0.8702999949455261,0.42932358384132385
63,0.9182199835777283,0.2269747108221054,0.8726999759674072,0.4156062602996826
64,0.9195799827575684,0.22373653948307037,0.8737999796867371,0.409525990486145
65,0.9212599992752075,0.21950946748256683,0.8666999936103821,0.4592738747596741
66,0.9218800067901611,0.21984881162643433,0.8608999848365784,0.46562260389328003
67,0.9210399985313416,0.21873925626277924,0.8794000148773193,0.40862220525741577
68,0.9234799742698669,0.21371810138225555,0.8781999945640564,0.4159422814846039
69,0.9235600233078003,0.21312308311462402,0.8565000295639038,0.48780038952827454
70,0.925279974937439,0.2108311653137207,0.8747000098228455,0.41940122842788696
71,0.9257599711418152,0.20712168514728546,0.8675000071525574,0.4376351535320282
72,0.9261000156402588,0.20988506078720093,0.8809000253677368,0.4189213514328003
73,0.924560010433197,0.20701847970485687,0.8712999820709229,0.42473188042640686
74,0.9262400269508362,0.20658224821090698,0.8752999901771545,0.425807923078537
75,0.9270200133323669,0.20362836122512817,0.8525999784469604,0.5010024905204773
76,0.9260200262069702,0.20565472543239594,0.878600001335144,0.4155661165714264
77,0.9259999990463257,0.20431949198246002,0.8748000264167786,0.4115752577781677
78,0.9280800223350525,0.20080414414405823,0.866100013256073,0.4635848104953766
79,0.9280999898910522,0.19596287608146667,0.8792999982833862,0.40886959433555603
80,0.9294400215148926,0.19918447732925415,0.8797000050544739,0.4113500118255615
81,0.9283199906349182,0.19714416563510895,0.8725000023841858,0.43262308835983276
82,0.9283400177955627,0.19685271382331848,0.8712999820709229,0.44726327061653137
83,0.9319199919700623,0.19234642386436462,0.8824999928474426,0.4005284011363983
84,0.9301599860191345,0.19264575839042664,0.8784000277519226,0.4068005383014679
85,0.9295799732208252,0.1950540393590927,0.8763999938964844,0.429781049489975
86,0.9320799708366394,0.18774619698524475,0.8790000081062317,0.41153833270072937
87,0.9333000183105469,0.18784527480602264,0.875,0.4267269968986511
88,0.9319000244140625,0.188045471906662,0.8805000185966492,0.42836815118789673
89,0.9336400032043457,0.18533843755722046,0.8682000041007996,0.4459986686706543
90,0.9301400184631348,0.19188818335533142,0.8827999830245972,0.40419456362724304
91,0.9344000220298767,0.18103352189064026,0.8662999868392944,0.46928149461746216
92,0.9332200288772583,0.1828422099351883,0.8833000063896179,0.40905237197875977
93,0.9340599775314331,0.17873543500900269,0.8808000087738037,0.42423999309539795
94,0.9348199963569641,0.18312858045101166,0.8772000074386597,0.44006866216659546
95,0.9352200031280518,0.17633496224880219,0.8810999989509583,0.4275277256965637
96,0.9366400241851807,0.17749090492725372,0.8805999755859375,0.4093620181083679
97,0.9359999895095825,0.178318589925766,0.8783000111579895,0.4271698594093323
98,0.9374600052833557,0.1733173280954361,0.8827999830245972,0.42130985856056213
99,0.9350600242614746,0.17448699474334717,0.8835999965667725,0.41169098019599915
