epoch,accuracy,loss,val_accuracy,val_loss
0,0.4097000062465668,1.5815354585647583,0.1046999990940094,6.1414079666137695
1,0.5644999742507935,1.1976467370986938,0.13510000705718994,4.190056324005127
2,0.6217799782752991,1.0518605709075928,0.5497999787330627,1.29039466381073
3,0.6489400267601013,0.9743195176124573,0.5978000164031982,1.1190308332443237
4,0.6754999756813049,0.9093461632728577,0.6654999852180481,0.9242824912071228
5,0.6948999762535095,0.8587082028388977,0.6761999726295471,0.8936339020729065
6,0.712440013885498,0.812461256980896,0.6827999949455261,0.9092164039611816
7,0.7269399762153625,0.7786716222763062,0.704200029373169,0.8348902463912964
8,0.7373999953269958,0.7454233765602112,0.734499990940094,0.7580333948135376
9,0.7467399835586548,0.719078779220581,0.746399998664856,0.7153948545455933
10,0.7536399960517883,0.6964481472969055,0.7491999864578247,0.7193761467933655
11,0.7638400197029114,0.6761065721511841,0.7649999856948853,0.6759358048439026
12,0.7673400044441223,0.6561093926429749,0.7387999892234802,0.7467675805091858
13,0.7749000191688538,0.6462271213531494,0.7457000017166138,0.7369967699050903
14,0.7821400165557861,0.6263319253921509,0.7486000061035156,0.7375233769416809
15,0.7847399711608887,0.6162914633750916,0.7879999876022339,0.6243912577629089
16,0.7880799770355225,0.6035105586051941,0.7896999716758728,0.6206271052360535
17,0.7909600138664246,0.5983529686927795,0.8044000267982483,0.5658859014511108
18,0.7965400218963623,0.5800895094871521,0.7835000157356262,0.6399548053741455
19,0.8007799983024597,0.571933388710022,0.7940999865531921,0.6037982106208801
20,0.8022199869155884,0.5648524761199951,0.7897999882698059,0.6191766262054443
21,0.8048800230026245,0.5550639033317566,0.7989000082015991,0.5926892757415771
22,0.8070600032806396,0.5522950887680054,0.7806000113487244,0.6437398195266724
23,0.8087199926376343,0.5495152473449707,0.7516999840736389,0.7219560146331787
24,0.8123999834060669,0.5360350012779236,0.8047000169754028,0.5621829032897949
25,0.8153200149536133,0.531399667263031,0.8199999928474426,0.5295451879501343
26,0.8175600171089172,0.5237942337989807,0.8192999958992004,0.5281574130058289
27,0.8198599815368652,0.5174261927604675,0.7457000017166138,0.7711431384086609
28,0.8196399807929993,0.5155254006385803,0.8281000256538391,0.5213481187820435
29,0.8245199918746948,0.5027523040771484,0.8256999850273132,0.5186165571212769
