epoch,accuracy,loss,val_accuracy,val_loss
0,0.29868000745773315,1.8766847848892212,0.1624000072479248,2.2739145755767822
1,0.39621999859809875,1.616653561592102,0.11840000003576279,2.5480501651763916
2,0.44703999161720276,1.5004420280456543,0.36730000376701355,1.6808693408966064
3,0.47628000378608704,1.4331040382385254,0.44679999351501465,1.4933701753616333
4,0.49511998891830444,1.3934593200683594,0.43810001015663147,1.5531082153320312
5,0.5059800148010254,1.36128830909729,0.4885999858379364,1.4490187168121338
6,0.5196400284767151,1.329941987991333,0.5101000070571899,1.33217191696167
7,0.5260199904441833,1.3081046342849731,0.39469999074935913,1.6126827001571655
8,0.5370399951934814,1.2819912433624268,0.4693000018596649,1.4441171884536743
9,0.5427799820899963,1.2637089490890503,0.4948999881744385,1.3881630897521973
10,0.5463799834251404,1.2487902641296387,0.4325999915599823,1.649769902229309
11,0.5543599724769592,1.236900806427002,0.5013999938964844,1.3342361450195312
12,0.5591599941253662,1.2142828702926636,0.520799994468689,1.3353674411773682
13,0.5639200210571289,1.2079740762710571,0.38580000400543213,1.7599267959594727
14,0.571120023727417,1.1946651935577393,0.4715000092983246,1.4690160751342773
15,0.5739399790763855,1.1804190874099731,0.5192999839782715,1.3467075824737549
16,0.5733799934387207,1.1793205738067627,0.5608000159263611,1.2148847579956055
17,0.5788000226020813,1.1677501201629639,0.48159998655319214,1.4522480964660645
18,0.5811399817466736,1.1585502624511719,0.5252000093460083,1.2797499895095825
19,0.5852800011634827,1.151591181755066,0.5536999702453613,1.289765477180481
20,0.5877400040626526,1.144871473312378,0.45500001311302185,1.6255406141281128
21,0.5888199806213379,1.1415622234344482,0.45809999108314514,1.5573070049285889
22,0.5936800241470337,1.1348849534988403,0.5558000206947327,1.2463793754577637
23,0.5950199961662292,1.1284209489822388,0.4848000109195709,1.4252511262893677
24,0.5970600247383118,1.116499662399292,0.5680999755859375,1.1892542839050293
25,0.5960999727249146,1.120583176612854,0.4779999852180481,1.4680794477462769
26,0.5990399718284607,1.1199491024017334,0.49799999594688416,1.3930076360702515
27,0.601580023765564,1.107419729232788,0.6128000020980835,1.0769169330596924
28,0.6040999889373779,1.1029729843139648,0.5260999798774719,1.3261874914169312
29,0.6053000092506409,1.101697564125061,0.5271000266075134,1.3431956768035889
